词库,词库名,分类,关卡,网格大小,难度,单词数,最小长度,最大长度,平均长度,单词列表,有特殊字符,错误
senior_all,高中全部,高中,741,10,hard,7,5,9,6.3,ABSENCE|BILLBOARD|ETHOS|EXOTIC|SHIPLEY|SOUTH|CURSE,否,否
senior_all,高中全部,高中,742,10,hard,8,5,7,5.6,MINIBUS|STEEP|GRASP|ARGUE|AGENCY|STEAD|SHADE|PYRAMID,否,否
senior_all,高中全部,高中,743,10,hard,6,5,9,6.8,POSSIBLE|FANTASY|MORNING|SPEAK|RIGHT|COLLISION,否,否
senior_all,高中全部,高中,744,10,hard,9,5,9,5.9,START|TENTATIVE|CAMEL|BOYHOOD|POINT|TYPHOON|SPADE|LAUGH|DRIVE,否,否
senior_all,高中全部,高中,745,10,hard,7,5,8,6.0,UNDER|OLIVER|NAUTICAL|UNICORN|ARISE|WORRY|BELIEF,否,否
senior_all,高中全部,高中,746,10,hard,7,5,8,6.7,SWIMMING|WHEAT|IDENTIFY|EDUCATED|GUEST|PAPUA|FLATTERY,否,否
senior_all,高中全部,高中,747,10,hard,6,5,9,6.5,CURRENT|NICOTINE|JUICE|SHINE|RUGBY|NUTRITION,否,否
senior_all,高中全部,高中,748,10,hard,7,5,9,6.3,SPEAR|EXPERT|HUNTER|DREAD|ALONG|CUSTOMER|FOREIGNER,否,否
senior_all,高中全部,高中,749,10,hard,6,5,9,7.8,POLITICS|OURSELVES|PREMIERE|LEARN|ADVERTISE|MISSOURI,否,否
senior_all,高中全部,高中,750,10,hard,7,5,9,6.6,SHIPWRECK|THISTLE|WHEAT|CRUSH|COMPLAIN|TULIP|CUTTING,否,否
senior_all,高中全部,高中,751,10,hard,7,5,9,6.9,POISONOUS|PEANUT|PREGNANCY|CLASS|CLINIC|CUBIC|NICOTINE,否,否
senior_all,高中全部,高中,752,10,hard,6,5,7,5.7,NOISY|TATTOO|ABOLISH|NEARBY|BADLY|SWOOP,否,否
senior_all,高中全部,高中,753,10,hard,7,5,7,5.9,INSPIRE|PACKED|LOGICAL|TABLE|AWARE|BOARD|OLIVER,否,否
senior_all,高中全部,高中,754,10,hard,6,5,8,6.2,CANTEEN|COMMON|NAUTICAL|WRITER|BOGUS|NIGHT,否,否
senior_all,高中全部,高中,755,10,hard,7,5,9,6.1,WESTERNER|PLEASE|FOREVER|STRAIT|ANGEL|TENSE|ERROR,否,否
senior_all,高中全部,高中,756,10,hard,4,5,5,5.0,CHEEK|CIVIL|ESSAY|STEEL,否,否
senior_all,高中全部,高中,757,10,hard,6,5,7,6.0,BOOMING|BOUND|NOSTRIL|REVIEW|GROVE|WEAKEN,否,否
senior_all,高中全部,高中,758,10,hard,8,5,9,6.9,DISPATCH|APOLOGISE|ECONOMIC|ETHICS|ROCKET|SHOOT|PUNISH|COUNTER,否,否
senior_all,高中全部,高中,759,10,hard,8,5,9,6.4,TOURIST|BRIDE|PAUSANIAS|OUTWARD|REPEAT|SPEED|CLENCH|SOCKET,否,否
senior_all,高中全部,高中,760,10,hard,8,5,9,5.9,WHICHEVER|FLESH|SALLY|PEPPER|IRISH|SPADE|BALMY|SEMINAR,否,否
senior_all,高中全部,高中,761,10,hard,7,5,8,6.1,MULTIPLE|FAMOUS|ACTOR|GUILTY|TRUTH|TROOP|LITERARY,否,否
senior_all,高中全部,高中,762,10,hard,8,5,9,6.2,VOLUNTARY|OVERFLOW|CARBON|COUSIN|PENNY|EMPLOY|LOOSE|CANAL,否,否
senior_all,高中全部,高中,763,10,hard,6,5,7,5.7,DELIGHT|SHELF|CRITIC|SWEET|SHOUT|POCKET,否,否
senior_all,高中全部,高中,764,10,hard,6,5,7,5.7,STING|GRAVELY|SAMUEL|CLEAR|UPPER|LOVELY,否,否
senior_all,高中全部,高中,765,10,hard,7,5,9,6.3,RECIPIENT|EXPENSE|ZOOLOGY|SAUCE|PINCH|SKULL|LENGTH,否,否
senior_all,高中全部,高中,766,10,hard,7,5,8,6.4,TAHITI|TIRESOME|MINERAL|GRASSY|INDIA|ENERGISE|COULD,否,否
senior_all,高中全部,高中,767,10,hard,8,5,9,6.9,ILLEGAL|EVOLVE|NARRATOR|REVIEWER|COLLEAGUE|NEVER|SHIRT|RESTORE,否,否
senior_all,高中全部,高中,768,10,hard,5,5,7,6.0,CAPITAL|IRONIC|PURSE|UNDUE|PICASSO,否,否
senior_all,高中全部,高中,769,10,hard,7,5,8,6.6,DESPITE|ELEPHANT|ACTIVE|HOBART|RHINO|PEASANT|POSTMAN,否,否
senior_all,高中全部,高中,770,10,hard,4,5,5,5.0,HUMAN|CIGAR|REUSE|NEVER,否,否
senior_all,高中全部,高中,771,10,hard,6,5,8,6.0,SWEAR|WELCOME|COURT|DAMAGE|HUMAN|OUTGOING,否,否
senior_all,高中全部,高中,772,10,hard,7,5,7,6.1,TUMBLE|BUTCHER|EMBASSY|IMPORT|ILLNESS|LOOSE|UPSET,否,否
senior_all,高中全部,高中,773,10,hard,7,5,8,6.0,SHANGHAI|SALAD|SENSE|ALLERGIC|CANCEL|NASTY|STOOL,否,否
senior_all,高中全部,高中,774,10,hard,7,5,9,6.7,LEOPARD|PENNILESS|TOBACCO|HOSTESS|SPONSOR|CLEAR|CURSE,否,否
senior_all,高中全部,高中,775,10,hard,6,5,8,6.0,WARNING|SEVERELY|MOBILE|AISLE|BENCH|HILLY,否,否
senior_all,高中全部,高中,776,10,hard,9,5,7,6.1,VALID|DESPITE|PROTEST|PERMIT|MEDICAL|FLASH|SMELL|CLOTHES|LATEST,否,否
senior_all,高中全部,高中,777,10,hard,7,5,7,5.7,DRESS|SADHU|WELFARE|GOVERN|BOGUS|MINERAL|PRONE,否,否
senior_all,高中全部,高中,778,10,hard,8,5,9,6.9,HYDROGEN|HAPPINESS|OPPOSITE|HERSELF|DIALECT|CEMENT|OLIVE|SPILL,否,否
senior_all,高中全部,高中,779,10,hard,7,5,7,5.9,DRAWER|ENGINE|POTATO|WRITING|INDIA|OTHER|TUNNEL,否,否
senior_all,高中全部,高中,780,10,hard,7,5,9,6.6,UPSTAIRS|NECTAR|PUNCHLINE|OLIVER|DRESS|POLAR|SUCCESS,否,否
senior_all,高中全部,高中,781,10,hard,6,5,8,6.3,CIRCLE|WISDOM|DRUMMER|PILLOW|AMBER|DETECTOR,否,否
senior_all,高中全部,高中,782,10,hard,8,5,9,6.1,PIECE|PLANE|ERASER|SCALE|AWESTRUCK|FUTURE|GUIDE|ORDINARY,否,否
senior_all,高中全部,高中,783,10,hard,6,5,9,5.8,HAMBURGER|STATUS|PLANT|PASTA|DREAD|TOAST,否,否
senior_all,高中全部,高中,784,10,hard,7,5,8,6.3,BULLET|ALLERGIC|DARKNESS|PUPIL|REMOVE|FRONT|SOCKET,否,否
senior_all,高中全部,高中,785,10,hard,8,5,8,6.0,BREWERY|BOUNDARY|AUTHOR|HANDLE|CARVE|VENOM|NAIVE|SUBMIT,否,否
senior_all,高中全部,高中,786,10,hard,5,5,9,6.8,BUTTERFLY|NOVELIST|OBSERVE|EGYPT|VENOM,否,否
senior_all,高中全部,高中,787,10,hard,8,5,8,6.1,BLOUSE|SOLID|MULTIPLY|INNOCENT|MANNER|FLOOD|FENCE|WEAKEN,否,否
senior_all,高中全部,高中,788,10,hard,9,5,9,6.2,PLACE|SCENIC|SPIRITUAL|CYNICAL|SCREEN|CHAIN|SMILE|UNTRUE|NOVELTY,否,否
senior_all,高中全部,高中,789,10,hard,6,5,9,6.5,OPENER|TODAY|COMPANION|PROTEST|ALOUD|NOSTRIL,否,否
senior_all,高中全部,高中,790,10,hard,6,5,9,6.3,SUBSTANCE|SQUARE|SPEND|ETHNIC|MESSY|DOLPHIN,否,否
senior_all,高中全部,高中,791,10,hard,6,5,8,6.3,VOMIT|TACTILE|BIRDCAGE|DRIVER|HILLY|RESTORE,否,否
senior_all,高中全部,高中,792,10,hard,8,5,9,6.2,CEREMONY|STUDIO|FREELANCE|RULER|UNLIKE|BUILD|BANJO|CASTLE,否,否
senior_all,高中全部,高中,793,10,hard,7,5,9,6.7,NORTHEAST|ANCESTOR|ARTICLE|ISSUE|MARCH|LEAKAGE|EIGHTY,否,否
senior_all,高中全部,高中,794,10,hard,8,5,9,7.0,SPIRITUAL|STEADILY|INSECURE|CUSTOMER|GROUND|CRUSH|BELGIUM|GUARD,否,否
senior_all,高中全部,高中,795,10,hard,6,5,6,5.3,REACH|JACKET|AROUND|WHEEL|THROW|BEING,否,否
senior_all,高中全部,高中,796,10,hard,7,5,8,5.6,DINOSAUR|JULIE|INDEED|CHESS|CHEST|STOOL|MOTOR,否,否
senior_all,高中全部,高中,797,10,hard,8,5,9,6.1,GRUEL|HOUSEWORK|RUFFLE|LITTLE|ACTRESS|APPLY|AMUSE|ENDURE,否,否
senior_all,高中全部,高中,798,10,hard,7,5,6,5.4,RETIRE|THREAT|FASTEN|HEART|SLADE|SQUID|BIBLE,否,否
senior_all,高中全部,高中,799,10,hard,6,5,8,5.8,SENTENCE|MIRROR|INDIAN|WHILE|CURSE|LOWER,否,否
senior_all,高中全部,高中,800,10,hard,5,5,7,6.2,SHARP|SORGHUM|PASSION|TIBETAN|TRULY,否,否
senior_all,高中全部,高中,801,10,hard,7,5,8,6.6,DIVERSE|STRENGTH|INSPECT|OPPOSE|HARVEST|LAUGH|ENOUGH,否,否
senior_all,高中全部,高中,802,10,hard,7,5,6,5.6,ACTUAL|LORRY|SHORT|HOBART|ENSURE|ASIAN|ROTTEN,否,否
senior_all,高中全部,高中,803,10,hard,7,5,7,5.7,THOSE|PEACOCK|SHADE|RAPIDLY|UPPER|ADOPT|ANYONE,否,否
senior_all,高中全部,高中,804,10,hard,6,5,7,5.5,SKATE|COARSE|CRACK|ANXIETY|GUARD|SCALE,否,否
senior_all,高中全部,高中,805,10,hard,6,5,8,6.5,APART|WARNING|INTERACT|BEEHIVE|TWICE|EXTINCT,否,否
senior_all,高中全部,高中,806,10,hard,7,5,7,5.9,MESSAGE|BULLET|BUCKET|CREED|MASTER|AMAZE|RIBBON,否,否
senior_all,高中全部,高中,807,10,hard,6,5,7,5.3,CABBAGE|SUGAR|CLERK|ROMAN|BLOOD|ALLEY,否,否
senior_all,高中全部,高中,808,10,hard,5,5,7,5.8,HOSTESS|MARGOT|BASIN|SMILE|REASON,否,否
senior_all,高中全部,高中,809,10,hard,7,5,9,6.9,DELICIOUS|DISONEST|COMMA|NUMBER|LATTER|SHAWL|TELESCOPE,否,否
senior_all,高中全部,高中,810,10,hard,8,5,7,5.5,BORED|DISARM|WEEKEND|WOMAN|WORSE|ONION|ANGRY|EXPOSE,否,否
senior_all,高中全部,高中,811,10,hard,7,5,9,6.4,BOOKSTORE|THEIRS|GALLON|GRANITE|RADIO|GLASS|DIGNITY,否,否
senior_all,高中全部,高中,812,10,hard,8,5,8,6.4,MINER|NURSING|RACIAL|TORTOISE|LANDLORD|PHRASE|LEARN|SERIES,否,否
senior_all,高中全部,高中,813,10,hard,9,5,8,5.9,ANGRY|HOBART|TRAINING|RIGHT|TADPOLE|STUPID|NOTICE|YOUNG|DIVER,否,否
senior_all,高中全部,高中,814,10,hard,7,5,8,6.6,AGILITY|FOUNDING|DOWNTOWN|AWFUL|WORTH|ORBIT|FRIENDLY,否,否
senior_all,高中全部,高中,815,10,hard,6,5,7,6.3,BOUNCE|EASTER|WITNESS|EYEBROW|VOICE|COOKERY,否,否
senior_all,高中全部,高中,816,10,hard,7,5,8,6.1,SWEAR|SEXTANT|ALTHOUGH|WORTH|BREATHE|TERROR|SUITE,否,否
senior_all,高中全部,高中,817,10,hard,6,5,9,6.7,MONUMENT|SIGHT|RELIABLE|PATRONISE|CAMEL|MINER,否,否
senior_all,高中全部,高中,818,10,hard,7,5,9,6.4,BRIGHT|SISTER|SPARROW|CEMENT|PRAYER|ERROR|OPERATION,否,否
senior_all,高中全部,高中,819,10,hard,6,5,8,6.0,PLEASE|POSTPONE|SALUTE|TEAPOT|BLACK|PROSE,否,否
senior_all,高中全部,高中,820,10,hard,6,5,6,5.5,BINGO|STICK|INFECT|USEFUL|LOOSE|RESULT,否,否
senior_all,高中全部,高中,821,10,hard,7,5,8,6.0,ROMAN|LOTUS|MOVEMENT|REALIZE|DANGLE|SHELF|BREAST,否,否
senior_all,高中全部,高中,822,10,hard,4,5,5,5.0,WHARF|MAYBE|FINAL|WHOLE,否,否
senior_all,高中全部,高中,823,10,hard,7,5,9,6.0,GENDER|FRIED|FREELANCE|CURSE|OUTLET|SILLY|CIRCUS,否,否
senior_all,高中全部,高中,824,10,hard,6,5,8,6.5,THINKING|TECTONIC|BLOND|DRAFT|CANVAS|CONCEPT,否,否
senior_all,高中全部,高中,825,10,hard,7,5,6,5.4,TOWEL|FELLOW|FIGURE|SPEAK|BROAD|AMONG|INVENT,否,否
senior_all,高中全部,高中,826,10,hard,5,5,7,5.8,FRUITY|FIFTEEN|BINGO|BIRTH|ANYHOW,否,否
senior_all,高中全部,高中,827,10,hard,7,5,7,5.7,POSTMAN|METHANE|EARLY|HEALTH|ANNOY|OTHER|ASSET,否,否
senior_all,高中全部,高中,828,10,hard,6,5,8,5.7,PLANT|JEANS|WEAKEN|ARGUE|FRONT|SEEDLING,否,否
senior_all,高中全部,高中,829,10,hard,5,5,7,6.0,GRAPH|ANYBODY|DOLPHIN|SYMBOL|BLOND,否,否
senior_all,高中全部,高中,830,10,hard,5,5,8,6.0,OPTIONAL|RIPEN|ROUSE|WRONG|MATISSE,否,否
senior_all,高中全部,高中,831,10,hard,7,5,9,6.3,PEACH|CIGAR|BRING|MEASURE|COMEDIAN|PUSHY|DEPRESSED,否,否
senior_all,高中全部,高中,832,10,hard,7,5,9,6.1,ITALY|AWESTRUCK|NECKTIE|JACKET|CATCH|VOYAGE|RHYME,否,否
senior_all,高中全部,高中,833,10,hard,5,5,7,6.0,EMBASSY|MAILBOX|TOUGH|ATHENS|BRUSH,否,否
senior_all,高中全部,高中,834,10,hard,8,5,7,6.0,DECADE|GROWTH|DESSERT|BRAVERY|REPEAT|START|EVENT|HOBART,否,否
senior_all,高中全部,高中,835,10,hard,6,5,7,5.7,MORAL|MORSE|AUCTION|BRUSH|EVERY|TENSION,否,否
senior_all,高中全部,高中,836,10,hard,7,5,8,6.3,MUSIC|CLOTHES|SHADE|COMPLAIN|ABSOLUTE|ERUPT|DRIVER,否,否
senior_all,高中全部,高中,837,10,hard,7,5,9,6.7,YOUNGSTER|COFFEE|POSTPONE|NINETY|TASTE|WORST|ENORMOUS,否,否
senior_all,高中全部,高中,838,10,hard,7,5,7,5.7,FUTURE|SLADE|BUBBLE|DANISH|APPROVE|PROVE|SNAKE,否,否
senior_all,高中全部,高中,839,10,hard,9,5,8,6.0,LAYOUT|FIFTH|HERSELF|BRAIN|SHORT|SOOTHING|OVERDO|FIFTY|CUNNING,否,否
senior_all,高中全部,高中,840,10,hard,5,5,9,6.2,SMALL|SIMILE|GRANNY|WINDY|OPERATION,否,否
senior_all,高中全部,高中,841,10,hard,7,5,8,6.9,ABSORB|OBEDIENT|TAXATION|PEACEFUL|WHICH|IMAGE|CORNWALL,否,否
senior_all,高中全部,高中,842,10,hard,8,5,7,5.6,BLAME|BENCH|SURNAME|SWING|ENACT|CATER|STARVE|PERJURY,否,否
senior_all,高中全部,高中,843,10,hard,6,5,9,6.3,DESPERATE|CAREER|REVISION|CRASH|PARIS|SKIRT,否,否
senior_all,高中全部,高中,844,10,hard,7,5,9,7.4,CHALLENGE|ASSOCIATE|SNATCH|HOMELAND|SELECT|DIZZY|CAMERAMAN,否,否
senior_all,高中全部,高中,845,10,hard,7,5,9,7.3,REPRODUCE|REWRITE|DEPARTURE|MUSTY|RETREAT|SCORE|SIXTEENTH,否,否
senior_all,高中全部,高中,846,10,hard,8,5,8,6.1,IMMORAL|LIKELY|GRASS|CARELESS|REPLY|PAUSE|BUTTER|HEATHER,否,否
senior_all,高中全部,高中,848,10,hard,5,10,10,10.0,HOMOSEXUAL|PLAYGROUND|EXPERIENCE|ELECTRICAL|EMBROIDERY,否,否
senior_all,高中全部,高中,849,10,hard,5,10,10,10.0,HISTORICAL|UNDERNEATH|DISGUSTING|CHILDISHLY|FRIENDSHIP,否,否
senior_all,高中全部,高中,850,10,hard,5,10,10,10.0,YOURSELVES|MANIPULATE|COORDINATE|ROUNDABOUT|REVOLUTION,否,否
senior_all,高中全部,高中,851,10,hard,5,10,10,10.0,SPECIALIZE|SUNGLASSES|PENICILLIN|TOURNAMENT|ANALYTICAL,否,否
senior_all,高中全部,高中,852,10,hard,5,10,10,10.0,ATMOSPHERE|SELFLESSLY|SYSTEMATIC|TRANSLATOR|PRESUMABLY,否,否
senior_all,高中全部,高中,853,10,hard,5,10,10,10.0,FUNCTIONAL|ATTRACTIVE|MIDWESTERN|PREFERENCE|REPETITIVE,否,否
senior_all,高中全部,高中,854,10,hard,5,10,10,10.0,ACCELERATE|CONSULTANT|ASSISTANCE|HESITATION|HELICOPTER,否,否
senior_all,高中全部,高中,855,10,hard,5,10,10,10.0,VOCATIONAL|CHOPSTICKS|ASTRONOMER|ACCURATELY|DISTRACTED,否,否
senior_all,高中全部,高中,856,10,hard,5,10,10,10.0,REGARDLESS|TELEMACHUS|EXPERIMENT|DOWNSTAIRS|DISAPPOINT,否,否
senior_all,高中全部,高中,857,10,hard,5,10,10,10.0,COMPROMISE|COMPETENCE|COMMITMENT|VOLLEYBALL|CONSTANTLY,否,否
senior_all,高中全部,高中,858,10,hard,5,10,10,10.0,TRIATHLETE|SETTLEMENT|FLASHLIGHT|HEMISPHERE|DEDICATION,否,否
senior_all,高中全部,高中,859,10,hard,5,10,10,10.0,CHIMPANZEE|EVACUATION|BENEFICIAL|WHEELCHAIR|SECONDHAND,否,否
senior_all,高中全部,高中,860,10,hard,5,10,10,10.0,PROPORTION|VIDEOPHONE|DEPARTMENT|ABORIGINAL|JOURNALIST,否,否
senior_all,高中全部,高中,861,10,hard,5,10,10,10.0,REPETITION|ARITHMETIC|GEOLOGICAL|TYPEWRITER|QOMOLANGMA,否,否
senior_all,高中全部,高中,862,10,hard,5,10,10,10.0,THEMSELVES|MOTHERLAND|PHOTOGRAPH|MICROSCOPE|GRANDCHILD,否,否
senior_all,高中全部,高中,863,10,hard,5,10,10,10.0,BRIGHTNESS|NATIONWIDE|CALIFORNIA|POPULATION|COMPENSATE,否,否
senior_all,高中全部,高中,864,10,hard,5,10,10,10.0,TELEVISION|DICTIONARY|ENTERPRISE|BREATHLESS|PHILOSOPHY,否,否
senior_all,高中全部,高中,865,10,hard,5,10,10,10.0,SUGGESTION|COMPULSION|ACCUSATION|STRAIGHTEN|PARENTHOOD,否,否
senior_all,高中全部,高中,866,10,hard,5,10,10,10.0,RESPECTFUL|EVERYWHERE|IMPORTANCE|ACCUMULATE|COURAGEOUS,否,否
senior_all,高中全部,高中,867,10,hard,5,10,10,10.0,FINGERNAIL|ARTICULATE|OUTRAGEOUS|DISAPPROVE|SKILLFULLY,否,否
senior_all,高中全部,高中,868,10,hard,5,10,10,10.0,RIDICULOUS|LONELINESS|COMMERCIAL|OPTIMISTIC|UNIVERSITY,否,否
senior_all,高中全部,高中,869,10,hard,5,10,10,10.0,DISCLAIMER|INACTIVITY|ILLUSTRATE|GROUNDLESS|ADMITTEDLY,否,否
senior_all,高中全部,高中,870,10,hard,5,10,10,10.0,CENTIGRADE|INVITATION|EFFICIENCY|SUCCESSFUL|GYMNASTICS,否,否
senior_all,高中全部,高中,871,10,hard,5,10,10,10.0,CONFIDENCE|CONFERENCE|SOUNDPROOF|ADVENTURER|ECONOMICAL,否,否
senior_all,高中全部,高中,872,10,hard,5,10,10,10.0,VEGETARIAN|UNPLEASANT|ACCESSIBLE|MEMBERSHIP|AMBASSADOR,否,否
senior_all,高中全部,高中,873,10,hard,5,10,10,10.0,UNDERPANTS|SOUTHERTON|SUBSTITUTE|ALTOGETHER|PROTECTIVE,否,否
senior_all,高中全部,高中,874,10,hard,5,10,10,10.0,CROSSROADS|RESISTANCE|KONIGSBERG|ADVERTISER|CONVENIENT,否,否
senior_all,高中全部,高中,875,10,hard,5,10,10,10.0,REGULATION|EXASPERATE|AGGRESSION|GLITTERING|ASSESSMENT,否,否
senior_all,高中全部,高中,876,10,hard,5,10,10,10.0,UNHYGIENIC|EXAGGERATE|BREAKDANCE|ACHIEVABLE|FRIGHTENED,否,否
senior_all,高中全部,高中,877,10,hard,5,10,10,10.0,SUPPLEMENT|CHANGEABLE|EXCAVATION|SCHOOLMATE|ESPECIALLY,否,否
senior_all,高中全部,高中,878,10,hard,5,10,10,10.0,IMPRESSION|CURRICULUM|TRANSISTOR|TROLLEYBUS|PERSUASION,否,否
senior_all,高中全部,高中,879,10,hard,5,10,10,10.0,SEMICIRCLE|RELAXATION|RESOLUTION|REVELATION|INACCURATE,否,否
senior_all,高中全部,高中,880,10,hard,5,10,10,10.0,INDUSTRIAL|UNBEARABLE|PUNISHMENT|UNSETTLING|THROUGHOUT,否,否
senior_all,高中全部,高中,881,10,hard,5,10,10,10.0,PROTESTANT|INDONESIAN|CONFOUNDER|REPUTATION|SUPERHUMAN,否,否
senior_all,高中全部,高中,882,10,hard,5,10,10,10.0,PERSONALLY|WORTHWHILE|CRYOGENICS|NAVIGATION|VOCABULARY,否,否
senior_all,高中全部,高中,883,10,hard,5,10,10,10.0,PERCENTAGE|AUSTRALIAN|UNIQUENESS|GREENHOUSE|BANGLADESH,否,否
senior_all,高中全部,高中,884,10,hard,5,10,10,10.0,UNDERSTAND|LEGITIMATE|ADJUSTMENT|SUSPICIOUS|STATISTICS,否,否
senior_all,高中全部,高中,885,10,hard,5,10,10,10.0,CONCEPTION|HEADMASTER|ACCOUNTANT|BIRTHPLACE|HUMANISTIC,否,否
senior_all,高中全部,高中,886,10,hard,5,10,10,10.0,CONSISTENT|ACCOMPLISH|MOTHERHOOD|INDIVIDUAL|SUPPORTING,否,否
senior_all,高中全部,高中,887,10,hard,5,10,10,10.0,CONNECTION|HIPPOMENES|INVALUABLE|IMPOSSIBLE|COMPULSORY,否,否
senior_all,高中全部,高中,888,10,hard,5,10,10,10.0,COMPARISON|SPECIALISE|MAINSTREAM|COASTGUARD|CONVINCING,否,否
senior_all,高中全部,高中,889,10,hard,5,10,10,10.0,UNFRIENDLY|PSYCHOLOGY|CONTRADICT|CONCESSION|EXPEDITION,否,否
senior_all,高中全部,高中,890,10,hard,5,10,10,10.0,DIFFICULTY|INFECTIOUS|REFLECTIVE|LIMITATION|COMMUNALLY,否,否
senior_all,高中全部,高中,891,10,hard,5,10,10,10.0,PROGRAMMER|WITHDRAWAL|STRENGTHEN|MEDITATION|WEATHERMAN,否,否
senior_all,高中全部,高中,892,10,hard,5,10,10,10.0,PRODUCTION|SCIENTIFIC|UNEXPECTED|DISTURBING|CENTIMETRE,否,否
senior_all,高中全部,高中,893,10,hard,5,10,10,10.0,AUTONOMOUS|SUSPENSION|EYEWITNESS|POSSESSION|IRRIGATION,否,否
senior_all,高中全部,高中,894,10,hard,5,10,10,10.0,AMPHIBIOUS|SKYSCRAPER|NORTHWARDS|POLLINATOR|DISCOURAGE,否,否
senior_all,高中全部,高中,895,10,hard,5,10,10,10.0,LIBERATION|ADAPTATION|POPULARITY|FREELANCER|POLITICIAN,否,否
senior_all,高中全部,高中,896,10,hard,5,10,10,10.0,DISCONNECT|RESTAURANT|CALCULATOR|EVERYTHING|INEQUALITY,否,否
senior_all,高中全部,高中,897,10,hard,5,10,10,10.0,PEDESTRIAN|STEWARDESS|RECREATION|ARTIFICIAL|STARVATION,否,否
toefl,托福,考试,1,6,easy,3,3,4,3.7,NONE|RIDE|RAY,否,否
toefl,托福,考试,2,6,easy,3,4,4,4.0,BEAU|DUET|WARE,否,否
toefl,托福,考试,3,6,easy,3,4,4,4.0,CHAR|BELT|FACE,否,否
toefl,托福,考试,4,6,medium,4,4,5,4.2,RENT|SHIP|SLAB|TRASH,否,否
toefl,托福,考试,5,6,medium,5,3,5,4.0,FAIR|DRAG|ZEBRA|BUR|BRIM,否,否
toefl,托福,考试,6,6,medium,4,3,5,4.0,GOLF|GULL|HALVE|EEL,否,否
toefl,托福,考试,7,6,hard,3,5,5,5.0,CRUST|SHORT|SCARF,否,否
toefl,托福,考试,8,6,hard,3,5,5,5.0,BENCH|CAMEL|UPSET,否,否
toefl,托福,考试,9,6,hard,3,5,5,5.0,SPEND|KIOSK|FOUND,否,否
toefl,托福,考试,10,7,easy,4,3,4,3.8,HART|PERM|GAZE|HUT,否,否
toefl,托福,考试,11,7,easy,4,3,4,3.5,PET|PLOT|CROW|CUE,否,否
toefl,托福,考试,12,7,easy,4,3,4,3.8,GIBE|JULY|EDDY|DRY,否,否
toefl,托福,考试,13,7,easy,4,4,4,4.0,LUNG|TILL|TRIM|GRID,否,否
toefl,托福,考试,14,7,easy,3,4,4,4.0,QUIT|WARD|ARIA,否,否
toefl,托福,考试,15,7,easy,3,4,4,4.0,VEIN|CHEW|BURN,否,否
toefl,托福,考试,16,7,medium,4,3,5,4.2,FIRM|RALLY|TIE|CLAIM,否,否
toefl,托福,考试,17,7,medium,4,3,6,4.5,DUNG|DEBTOR|HEM|TREAD,否,否
toefl,托福,考试,18,7,medium,5,3,6,4.8,JIBE|BALTIC|BEE|GLIDE|EXCESS,否,否
toefl,托福,考试,19,7,medium,5,3,6,5.0,GRUDGE|DRILL|EXPECT|TUG|GUILD,否,否
toefl,托福,考试,20,7,medium,4,5,6,5.2,LOOSE|EXTENT|VISIT|GLEAN,否,否
toefl,托福,考试,21,7,medium,5,3,6,4.6,GUN|GEAR|ITALY|ROOST|SIMPLE,否,否
toefl,托福,考试,22,7,hard,4,5,6,5.2,MEATY|ASLEEP|DEPOT|RESET,否,否
toefl,托福,考试,23,7,hard,4,5,6,5.2,SODIUM|VOGUE|FEIGN|STUMP,否,否
toefl,托福,考试,24,7,hard,4,5,6,5.5,TRIAL|BUNDLE|HAUNT|PIGEON,否,否
toefl,托福,考试,25,7,hard,4,5,6,5.8,WORSEN|STEPPE|LIPID|BEETLE,否,否
toefl,托福,考试,26,7,hard,4,5,6,5.2,IMPEDE|PLUTO|LEAST|QUELL,否,否
toefl,托福,考试,27,7,hard,4,5,6,5.5,EMPIRE|MILKY|CIVIC|REDBUD,否,否
toefl,托福,考试,28,8,easy,4,3,4,3.8,AIL|HEAD|LURE|LOAD,否,否
toefl,托福,考试,29,8,easy,4,3,4,3.2,STY|HOT|TAP|OILY,否,否
toefl,托福,考试,30,8,easy,4,3,4,3.8,ITEM|JOT|JUST|MASS,否,否
toefl,托福,考试,31,8,easy,4,3,4,3.8,SUIT|RUN|PUTT|PULP,否,否
toefl,托福,考试,32,8,easy,4,3,4,3.8,JAY|VOID|ROSY|DULL,否,否
toefl,托福,考试,33,8,easy,4,4,4,4.0,KICK|INCA|BARE|MAYA,否,否
toefl,托福,考试,34,8,easy,4,2,4,3.5,GO|GOAT|FOLK|SCAT,否,否
toefl,托福,考试,35,8,easy,4,2,4,3.5,TILE|BALK|LEAD|ME,否,否
toefl,托福,考试,36,8,easy,4,4,4,4.0,FEEL|NUDE|HULL|HAIL,否,否
toefl,托福,考试,37,8,medium,5,5,6,5.4,JUNIOR|FLUSH|DRESS|GROOM|INSIST,否,否
toefl,托福,考试,38,8,medium,4,4,6,5.2,LATELY|BEAUTY|BOND|INNER,否,否
toefl,托福,考试,39,8,medium,6,4,5,4.5,ROLE|LEACH|HUMOR|SPRAY|SING|HAIR,否,否
toefl,托福,考试,40,8,medium,7,3,5,4.1,CORP|CLONE|PEAR|MASON|GREEN|EKA|NUT,否,否
toefl,托福,考试,41,8,medium,7,4,5,4.6,FIBER|FEUD|BOUND|GOLD|GRAZE|IDEAL|DECK,否,否
